,product,brand,weight,links,price,price_gr,nutritions,photo_link
0,Eisbonbon - 75g,Bio4You,- 75g,https://kokku-online.de/bio4you-eisbonbon/,1.49 €,1.99€/100g,"Brennwert1.632 kJ / 384 kcalFett< 0,1g- davon gesättigte Fettsäuren< 0,1gKohlenhydrate94g- davon Zucker69gEiweiß< 0,1gSalz< 0,01g",https://kokku-online.de//bilder/350x350/19266/bio4you-eisbonbon.auto
1,Stollenkonfekt - 100g,Bäckerei Sachse,- 100g,https://kokku-online.de/sachse-stollen-stollenkonfekt/,2.99 €,2.99€/100g,"Brennwert1912 kJ / 457 kcalFett26,7g- davon gesättigte Fettsäuren12,1gKohlenhydrate48,7g- davon Zucker30,3gEiweiß5,7gSalz0,1g",https://kokku-online.de//bilder/350x350/12280/sachse-stollen-stollenkonfekt.auto
2,Veganer °Schokodrops° Dinkelstollen mit Puderzucker (ohne Rosinen) - 1kg,Bäckerei Sachse,- 1kg,https://kokku-online.de/sachse-stollen-veganer-dinkelstollen-mit-schokodrops-ohne-/,19.99 €,19.99€/kg,"Brennwert1763 kJ / 421 kcalFett20,3g- davon gesättigte Fettsäuren10,0gKohlenhydrate52,5g- davon Zucker30,2gEiweiß6,0gSalz0,2g",https://kokku-online.de//bilder/350x350/7806/sachse-stollen-veganer-dinkelstollen-mit-schokodrops-ohne-.auto
3,3 Stollenscheiben °Schokodrops° (ohne Rosinen) - 250g,Bäckerei Sachse,- 250g,https://kokku-online.de/sachse-stollen-3-stollenscheiben-dinkel-mit-schokodrops-ohne-ros/,4.99 €,2.00€/100g,"Brennwert1763 kJ / 421 kcalFett20,3g- davon gesättigte Fettsäuren10,0gKohlenhydrate52,5g- davon Zucker30,2gEiweiß6,0gSalz0,2g",https://kokku-online.de//bilder/350x350/6140/sachse-stollen-3-stollenscheiben-dinkel-mit-schokodrops-ohne-ros.auto
4,Veganer °Rosinen° Dinkelstollen - 1kg,Bäckerei Sachse,- 1kg,https://kokku-online.de/sachse-stollen-dinkelstollen-rosine/,19.99 €,19.99€/kg,"Brennwert1572 kJ / 375 kcalFett14,915,1g- davon gesättigte Fettsäuren6,8gKohlenhydrate55,7g- davon Zucker28,9gEiweiß6,0gSalz0,2g",https://kokku-online.de//bilder/350x350/6167/sachse-stollen-dinkelstollen-rosine.auto
5,3 Stollenscheiben °Rosine° - 250g,Bäckerei Sachse,- 250g,https://kokku-online.de/sachse-stollen-3-stollenscheiben-dinkel-rosine/,4.99 €,2.00€/100g,"Brennwert1572 kJ / 375 kcalFett15,1g- davon gesättigte Fettsäuren6,8gKohlenhydrate55,7g- davon Zucker28,9gEiweiß6,0gSalz0,2g",https://kokku-online.de//bilder/350x350/6169/sachse-stollen-3-stollenscheiben-dinkel-rosine.auto
6,Veganer °Mailänder Art° Dinkelstollen (mit Schokodrops und Schokoglasur) - 1kg,Bäckerei Sachse,- 1kg,https://kokku-online.de/sachse-stollen-dinkelstollen-schoko-mailaender-art-mit-schokodro/,19.99 €,19.99€/kg,"Brennwert1778 kJ / 425 kcalFett22,6g- davon gesättigte Fettsäuren10,9gKohlenhydrate47,5g- davon Zucker23,3gEiweiß6,8gSalz0,2g",https://kokku-online.de//bilder/350x350/6137/sachse-stollen-dinkelstollen-schoko-mailaender-art-mit-schokodro.auto
7,3 Stollenscheiben °Mailänder Art° - 250g,Bäckerei Sachse,- 250g,https://kokku-online.de/sachse-stollen-3-stollenscheiben-dinkel-mailaender-art-mit-schok/,4.99 €,2.00€/100g,"Brennwert1778 kJ / 425 kcalFett22,6g- davon gesättigte Fettsäuren10,9gKohlenhydrate47,5g- davon Zucker23,3gEiweiß6,8gSalz0,2g",https://kokku-online.de//bilder/350x350/6141/sachse-stollen-3-stollenscheiben-dinkel-mailaender-art-mit-schok.auto
8,12er Konfekt °Winterwonne° - 115g,Bernsteinzimmer,- 115g,https://kokku-online.de/bernsteinzimmer-12er-konfekt-winterwonne/,21.99 €,19.12€/100g,"Brennwert2258,9 kJ / 539,4 kcalFett35,9g- davon gesättigte Fettsäuren11,6gKohlenhydrate43,6g- davon Zucker38,6gEiweiß8,2gSalz0,13g",https://kokku-online.de//bilder/350x350/19015/bernsteinzimmer-12er-konfekt-winterwonne.auto
9,Konfekt Adventskalender - 225g,Bernsteinzimmer,- 225g,https://kokku-online.de/bernsteinzimmer-konfekt-adventskalender/,48.99 €,21.77€/100g,"Brennwert2314 kJ / 556,9 kcalFett38,1g- davon gesättigte Fettsäuren13,2gKohlenhydrate43,3g- davon Zucker36,7gEiweiß8,0gSalz0,3g",https://kokku-online.de//bilder/350x350/18656/bernsteinzimmer-konfekt-adventskalender.auto
10,Ingwer in Zartbitter - 80g,Rosengarten,- 80g,https://kokku-online.de/rosengarten-zartbitter-ingwer/,3.49 €,4.36€/100g,"Brennwert1721 kJ / 411 kcalFett17,8g- davon gesättigte Fettsäuren11gKohlenhydrate584,7g- davon Zucker50,9gEiweiß4,20gSalz0,03g",https://kokku-online.de//bilder/350x350/17671/rosengarten-zartbitter-ingwer.auto
11,°Olivia der Bär° Weiße Schokolade - 80g,Moo Free,- 80g,https://kokku-online.de/moo-free-olivia-der-baer-weisse-schokolade/,4.99 €,6.24€/100g,"Brennwert2407 kJ / 577 kcalFett36g- davon gesättigte Fettsäuren22gKohlenhydrate60g- davon Zucker41gEiweiß1,9gSalz0g",https://kokku-online.de//bilder/350x350/19121/moo-free-olivia-der-baer-weisse-schokolade.auto
12,°Snowball° Schneeball Weiße Schokolade mit Marshmallow und Honeycomb - 65g,Moo Free,- 65g,https://kokku-online.de/moo-free-snowball-weisse-schokolade-mit-marshmallow-und-honeycom/,3.99 €,6.14€/100g,Brennwert2337 kJ / 560 kcalFett33g- davon gesättigte Fettsäuren20gKohlenhydrate62g- davon Zucker43gEiweiß1.7gSalz0.06g,https://kokku-online.de//bilder/350x350/19117/moo-free-snowball-weisse-schokolade-mit-marshmallow-und-honeycom.auto
13,°Oscar der Bär° Vegane Schokolade - 80g,Moo Free,- 80g,https://kokku-online.de/moo-free-oscar-der-baer-vegane-schokolade/,4.99 €,6.24€/100g,Brennwert2256 kJ / 541 kcalFett31g- davon gesättigte Fettsäuren19gKohlenhydrate58g- davon Zucker41gEiweiß3gSalz0g,https://kokku-online.de//bilder/350x350/19118/moo-free-oscar-der-baer-vegane-schokolade.auto
14,Nirwana vegan Stick - 22g,Rapunzel,- 22g,https://kokku-online.de/rapunzel-nirwana-vegan-stick/,0.89 €,4.05€/100g,"Brennwert2417 kJ / 580 kcalFett39g- davon gesättigte Fettsäuren14gKohlenhydrate51g- davon Zucker44gEiweiß5,5gSalz0,08g",https://kokku-online.de//bilder/350x350/19075/rapunzel-nirwana-vegan-stick.auto
15,Adventskalender mit Schokolade - 70g,Moo Free,- 70g,https://kokku-online.de/veganer-adventskalender-moo-free-mit-bio-schokolade/,5.99 €,8.56€/100g,Brennwert2252 kJ / 540 kcalFett31g- davon gesättigte Fettsäuren19gKohlenhydrate58g- davon Zucker41gEiweiß3.1gSalz0g,https://kokku-online.de//bilder/350x350/14945/veganer-adventskalender-moo-free-mit-bio-schokolade.auto
16,Adventskalender Weiße Schokolade - 70g,Moo Free,- 70g,https://kokku-online.de/moo-free-adventskalender-weisse-schokolade/,5.99 €,8.56€/100g,Brennwert2410 kJ / 578 kcalFett36g- davon gesättigte Fettsäuren22gKohlenhydrate60g- davon Zucker41gEiweiß1.7gSalz0g,https://kokku-online.de//bilder/350x350/19109/moo-free-adventskalender-weisse-schokolade.auto
17,Biobis °Choco-Coco° mit Kokoscreme - 300g,Pural,- 300g,https://kokku-online.de/pural-biobis-choco-coco-mit-kokoscreme/,2.69 €,8.97€/kg,Brennwert2021 kJ / 482 kcalFett20g- davon gesättigte Fettsäuren6.8gKohlenhydrate66g- davon Zucker24gEiweiß6.9gSalz0.5g,https://kokku-online.de//bilder/350x350/18941/pural-biobis-choco-coco-mit-kokoscreme.auto
18,Truffes - Edle Pralinen Mischung vegan - 100g,Vivani,- 100g,https://kokku-online.de/vivani-truffes-pralinen-mischung-vegan-3-sorten/,9.99 €,9.99€/100g,Brennwert2164 kJ / 517 kcalFett33g- davon gesättigte Fettsäuren21gKohlenhydrate51g- davon Zucker45gEiweiß1.8gSalz0.17g,https://kokku-online.de//bilder/350x350/19068/vivani-truffes-pralinen-mischung-vegan-3-sorten.auto
19,Biobis °Dinkel Fruit° mit Sanddorn-Orangencreme - 300g,Pural,- 300g,https://kokku-online.de/pural-biobis-dinkel-fruit-mit-sanddorn-orangencreme/,2.49 €,8.30€/kg,"Brennwert2095 kJ / 500 kcalFett23g- davon gesättigte Fettsäuren11gKohlenhydrate65g- davon Zucker29gEiweiß6,6gSalz0,38g",https://kokku-online.de//bilder/350x350/18966/pural-biobis-dinkel-fruit-mit-sanddorn-orangencreme.auto
20,Schokoladen-Zitronen-Ingwer-Kekse - 130g,Le Moulin du Pivert,- 130g,https://kokku-online.de/le-moulin-du-pivert-tentation-schokoladen-zitronen-ingwer-kekse/,3.69 €,2.84€/100g,Brennwert2078 kJ / 497 kcalFett24.2g- davon gesättigte Fettsäuren14.7gKohlenhydrate59.5g- davon Zucker30.7gEiweiß7.2gSalz0.5g,https://kokku-online.de//bilder/350x350/18943/le-moulin-du-pivert-tentation-schokoladen-zitronen-ingwer-kekse.auto
21,Chai-Gewürzkekse mit Zartbitterschokolade - 130g,Le Moulin du Pivert,- 130g,https://kokku-online.de/le-moulin-du-pivert-tentation-chai-gewuerzkekse-mit-zartbittersc/,3.69 €,2.84€/100g,Brennwert2095 kJ / 501 kcalFett25g- davon gesättigte Fettsäuren12gKohlenhydrate58g- davon Zucker27gEiweiß6.8gSalz0.71g,https://kokku-online.de//bilder/350x350/18942/le-moulin-du-pivert-tentation-chai-gewuerzkekse-mit-zartbittersc.auto
22,Tortilla Rolls Salsa Style - 125g,Heimatgut,- 125g,https://kokku-online.de/heimatgut-tortilla-rolls-salsa-style/,2.49 €,1.99€/100g,Brennwert2099 kJ / 502 kcalFett26g- davon gesättigte Fettsäuren2.6gKohlenhydrate59g- davon Zucker2.0gEiweiß6.0gSalz1.3g,https://kokku-online.de//bilder/350x350/18638/heimatgut-tortilla-rolls-salsa-style.auto
23,Tortilla Rolls Meersalz - 125g,Heimatgut,- 125g,https://kokku-online.de/heimatgut-tortilla-rolls-meersalz/,2.49 €,1.99€/100g,"Brennwert2099 kJ / 502 kcalFett26,0g- davon gesättigte Fettsäuren2,6gKohlenhydrate59,0g- davon Zucker0,8gEiweiß6,0gSalz0,8g",https://kokku-online.de//bilder/350x350/18639/heimatgut-tortilla-rolls-meersalz.auto
24,Tortilla Chips Sweet Chilli - 125g,Heimatgut,- 125g,https://kokku-online.de/heimatgut-tortilla-chips-sweet-chilli/,2.49 €,1.99€/100g,Brennwert2009 kJ / 480 kcalFett22g- davon gesättigte Fettsäuren2.2gKohlenhydrate63g- davon Zucker1.5gEiweiß6.7gSalz1.3g,https://kokku-online.de//bilder/350x350/18640/heimatgut-tortilla-chips-sweet-chilli.auto
25,Tortilla Chips Meersalz - 125g,Heimatgut,- 125g,https://kokku-online.de/heimatgut-tortilla-chips-meersalz/,2.49 €,1.99€/100g,"Brennwert2009 kJ / 480 kcalFett22,0g- davon gesättigte Fettsäuren2,2gKohlenhydrate63,0g- davon Zucker0,8gEiweiß6,7gSalz0,8g",https://kokku-online.de//bilder/350x350/18641/heimatgut-tortilla-chips-meersalz.auto
26,Lebkuchen °Pferd° mit Streuseln und Zartbitterschokolade - 80g,rosmarin BIOBACK,- 80g,https://kokku-online.de/rosmarin-bioback-lebkuchen-pferd-mit-streuseln-und-zartbittersch/,2.99 €,3.74€/100g,Brennwert1855 kJ / 443 kcalFett20g- davon gesättigte Fettsäuren11gKohlenhydrate54g- davon Zucker32gEiweiß6.7gSalz< 0.007g,https://kokku-online.de//bilder/350x350/17727/rosmarin-bioback-lebkuchen-pferd-mit-streuseln-und-zartbittersch.auto
27,Süße Weihnachtsbeeren Fruchttafel - 70g,Zotter,- 70g,https://kokku-online.de/zotter-suesse-weihnachtsbeeren-fruchttafel/,3.49 €,4.99€/100g,Brennwert2422 kJ / 579 kcalFett39g- davon gesättigte Fettsäuren24gKohlenhydrate52g- davon Zucker50gEiweiß1.3gSalz0.09g,https://kokku-online.de//bilder/350x350/18890/zotter-suesse-weihnachtsbeeren-fruchttafel.auto
28,STERN mit Himbeer & Kokos - 100g,Zotter,- 100g,https://kokku-online.de/zotter-stern-mit-himbeer-und-kokos/,7.59 €,7.59€/100g,Brennwert2394 kJ / 572 kcalFett40g- davon gesättigte Fettsäuren25gKohlenhydrate49g- davon Zucker44gEiweiß2.4gSalz0.12g,https://kokku-online.de//bilder/350x350/18889/zotter-stern-mit-himbeer-und-kokos.auto
29,Rentier °Gustav° Marzipanfigur - 38g,rosmarin BIOBACK,- 38g,https://kokku-online.de/rosmarin-bioback-rentier-gustav-marzipanfigur/,2.99 €,7.87€/100g,Brennwert1735 kJ / 413 kcalFett15.3g- davon gesättigte Fettsäuren9.1gKohlenhydrate60.3g- davon Zucker34gEiweiß6gSalz0.1g,https://kokku-online.de//bilder/350x350/17739/rosmarin-bioback-rentier-gustav-marzipanfigur.auto
30,Eisbär °Lars° Marzipanfigur - 45g,rosmarin BIOBACK,- 45g,https://kokku-online.de/rosmarin-bioback-eisbaer-lars-marzipanfigur/,3.79 €,8.42€/100g,Brennwert1927 kJ / 460 kcalFett21.4g- davon gesättigte Fettsäuren1.8gKohlenhydrate55.2g- davon Zucker52gEiweiß9.6gSalz0.1g,https://kokku-online.de//bilder/350x350/17720/rosmarin-bioback-eisbaer-lars-marzipanfigur.auto
31,Lebkuchenpferd mit Glasur - 76g,rosmarin BIOBACK,- 76g,https://kokku-online.de/rosmarin-bioback-lebkuchenpferd-mit-glasur/,2.49 €,3.28€/100g,"Brennwert1748 kJ / 415 kcalFett13,3g- davon gesättigte Fettsäuren6,5gKohlenhydrate66,3g- davon Zucker47gEiweiß5,4gSalz0,004g",https://kokku-online.de//bilder/350x350/2451/rosmarin-bioback-lebkuchenpferd-mit-glasur.auto
32,Lebkuchen °Herz° mit Streuseln und Zartbitterschokolade - 45g,rosmarin BIOBACK,- 45g,https://kokku-online.de/rosmarin-bioback-lebkuchen-herz-mit-streuseln-und-zartbitterscho/,1.79 €,3.98€/100g,Brennwert1735 kJ / 413 kcalFett15.3g- davon gesättigte Fettsäuren9.1gKohlenhydrate60.3g- davon Zucker34gEiweiß6gSalz0.1g,https://kokku-online.de//bilder/350x350/17735/rosmarin-bioback-lebkuchen-herz-mit-streuseln-und-zartbitterscho.auto
33,Lebkuchenmix - 200g,Linea Natura,- 200g,https://kokku-online.de/linea-natura-lebkuchenmix/,3.69 €,1.85€/100g,Brennwert1516 kJ / 358 kcalFett4.9g- davon gesättigte Fettsäuren2.9gKohlenhydrate72.6g- davon Zucker49.4gEiweiß4.6gSalz0.01g,https://kokku-online.de//bilder/350x350/17705/linea-natura-lebkuchenmix.auto
34,Lebkuchenherzen gefüllt mit schwarzer Johannisbeere - 125g,Linea Natura,- 125g,https://kokku-online.de/linea-natura-lebkuchenherzen-gefuellt-mit-schwarzer-johannisbeer/,2.99 €,2.39€/100g,Brennwert1568 kJ / 373 kcalFett12.8g- davon gesättigte Fettsäuren7.7gKohlenhydrate57.4g- davon Zucker40.8gEiweiß4.5gSalz< 0.01g,https://kokku-online.de//bilder/350x350/18824/linea-natura-lebkuchenherzen-gefuellt-mit-schwarzer-johannisbeer.auto
35,°Theo Tanne° Fruchtkugeln - 60g,Govinda,- 60g,https://kokku-online.de/govinda-theo-tanne-fruchtkugeln/,2.99 €,4.98€/100g,Brennwert1335 kJ / 319 kcalFett6.4g- davon gesättigte Fettsäuren0.6gKohlenhydrate61g- davon Zucker54gEiweiß10gSalz2.5g,https://kokku-online.de//bilder/350x350/18809/govinda-theo-tanne-fruchtkugeln.auto
36,°Bodo Schneemann° Fruchtkugeln - 60g,Govinda,- 60g,https://kokku-online.de/govinda-bodo-schneemann-fruchtkugeln/,2.99 €,4.98€/100g,Brennwert12 kJ / 349 kcalFett12g- davon gesättigte Fettsäuren3.1gKohlenhydrate52g- davon Zucker46gEiweiß5.4gSalz< 0.01g,https://kokku-online.de//bilder/350x350/18811/govinda-bodo-schneemann-fruchtkugeln.auto
37,Präsentpackung °Weihnachten° - 200g,Govinda,- 200g,https://kokku-online.de/govinda-praesentpackung-genussvolle-feiertage/,7.99 €,4.00€/100g,Brennwert1443 kJ / 345 kcalFett11.4g- davon gesättigte Fettsäuren2.9gKohlenhydrate55.2g- davon Zucker50.1gEiweiß4.6gSalz< 0.01g,https://kokku-online.de//bilder/350x350/18808/govinda-praesentpackung-genussvolle-feiertage.auto
38,Winter Spice & Mandarin - 70g,Lovechock,- 70g,https://kokku-online.de/lovechock-winter-spice-und-mandarin/,4.19 €,5.99€/100g,Brennwert2691 kJ / 650 kcalFett56g- davon gesättigte Fettsäuren29gKohlenhydrate26g- davon Zucker17gEiweiß7.7gSalz0.0g,https://kokku-online.de//bilder/350x350/18820/lovechock-winter-spice-und-mandarin.auto
39,Chocolate Experience Geschenkbox - 120g,Lovechock,- 120g,https://kokku-online.de/lovechock-real-chocolate-experience-geschenkbox/,5.39 €,4.49€/100g,Brennwert2383 kJ / 575 kcalFett45g- davon gesättigte Fettsäuren27gKohlenhydrate33g- davon Zucker23gEiweiß6.5gSalz0.04g,https://kokku-online.de//bilder/350x350/18818/lovechock-real-chocolate-experience-geschenkbox.auto
40,Mild Knuspermandel & Zimt - 70g,Lovechock,- 70g,https://kokku-online.de/lovechock-mild-knuspermandel-und-zimt/,4.19 €,5.99€/100g,Brennwert2485 kJ / 598 kcalFett43g- davon gesättigte Fettsäuren24gKohlenhydrate45g- davon Zucker28gEiweiß5.0gSalz0.04g,https://kokku-online.de//bilder/350x350/18821/lovechock-mild-knuspermandel-und-zimt.auto
41,Adventskalender Salted Caramel - 100g,Plamil,- 100g,https://kokku-online.de/plamil-adventskalender-salted-caramel/,5.99 €,5.99€/100g,Brennwert2458 kJ / 591 kcalFett41g- davon gesättigte Fettsäuren24gKohlenhydrate51g- davon Zucker42.5gEiweiß2.8gSalz0.1g,https://kokku-online.de//bilder/350x350/18812/plamil-adventskalender-salted-caramel.auto
42,12er Konfekt °Die Fantastischen° - 115g,Bernsteinzimmer,- 115g,https://kokku-online.de/bernsteinzimmer-12er-konfekt-die-fantastischen/,21.99 €,19.12€/100g,"Brennwert2301,2 kJ / 550,0 kcalFett38,0g- davon gesättigte Fettsäuren17,0gKohlenhydrate44,9g- davon Zucker34,0gEiweiß6,0gSalz0,68g",https://kokku-online.de//bilder/350x350/18650/bernsteinzimmer-12er-konfekt-die-fantastischen.auto
43,Zartbitter Gebrannte Mandel - 80g,Vivani,- 80g,https://kokku-online.de/vivani-zartbitter-gebrannte-mandel/,1.99 €,2.49€/100g,Brennwert2333 kJ / 561 kcalFett36.9g- davon gesättigte Fettsäuren19.4gKohlenhydrate45.2g- davon Zucker39.2gEiweiß7.6gSalz0.29g,https://kokku-online.de//bilder/350x350/19066/vivani-zartbitter-gebrannte-mandel.auto
44,Tortilla Crisps Salted - 125g,Rettergut,- 125g,https://kokku-online.de/rettergut-tortilla-crisps-salted/,1.99 €,1.59€/100g,"Brennwert2266 kJ / 542 kcalFett30g- davon gesättigte Fettsäuren2,7gKohlenhydrate55g- davon Zucker1,0gEiweiß9,4gSalz1,5g",https://kokku-online.de//bilder/350x350/18573/rettergut-tortilla-crisps-salted.auto
45,Tortilla Crisps Sweet-Chili - 125g,Rettergut,- 125g,https://kokku-online.de/rettergut-tortilla-crisps-sweet-chili/,1.99 €,1.59€/100g,"Brennwert2326 kJ / 559 kcalFett37g- davon gesättigte Fettsäuren4,1gKohlenhydrate47g- davon Zucker3,4gEiweiß7,4gSalz2,3g",https://kokku-online.de//bilder/350x350/18574/rettergut-tortilla-crisps-sweet-chili.auto
46,Energy Balls °Mango & Kokos° - 50g,Mimi's Garden,- 50g,https://kokku-online.de/mimis-garden-energy-balls-mango-und-kokos/,2.49 €,4.98€/100g,"Brennwert1536 kJ / 366 kcalFett12g- davon gesättigte Fettsäuren4,7gKohlenhydrate56g- davon Zucker52gEiweiß5,5gSalz0,05g",https://kokku-online.de//bilder/350x350/18581/mimis-garden-energy-balls-mango-und-kokos.auto
47,Energy Balls °Himbeere & Chia° - 50g,Mimi's Garden,- 50g,https://kokku-online.de/mimis-garden-energy-balls-himbeere-und-chia/,2.49 €,4.98€/100g,"Brennwert1526 kJ / 363 kcalFett11g- davon gesättigte Fettsäuren1,8gKohlenhydrate56g- davon Zucker51gEiweiß6,9gSalz0,02g",https://kokku-online.de//bilder/350x350/18579/mimis-garden-energy-balls-himbeere-und-chia.auto
48,Crunchy Apples Natur - 40g,DÖRRWERK,- 40g,https://kokku-online.de/doerrwerk-crunchy-apples-natur/,2.49 €,6.23€/100g,Brennwert1432 kJ / 342 kcalFett0.6g- davon gesättigte Fettsäuren0.3gKohlenhydrate72g- davon Zucker70gEiweiß2.0gSalz0.02g,https://kokku-online.de//bilder/350x350/18584/doerrwerk-crunchy-apples-natur.auto
49,Crunchy Apples Zimt - 40g,DÖRRWERK,- 40g,https://kokku-online.de/doerrwerk-crunchy-apples-zimt/,2.49 €,6.23€/100g,Brennwert1444 kJ / 341 kcalFett0.74g- davon gesättigte Fettsäuren0.2gKohlenhydrate74g- davon Zucker70gEiweiß2.0gSalz0.15g,https://kokku-online.de//bilder/350x350/18585/doerrwerk-crunchy-apples-zimt.auto
50,Fruchtpapier Brombeere & Apfel - 40g,DÖRRWERK,- 40g,https://kokku-online.de/doerrwerk-fruchtpapier-brombeere-und-apfel/,2.99 €,7.48€/100g,"Brennwert1368 kJ / 326 kcalFett<0,5g- davon gesättigte Fettsäuren0,2gKohlenhydrate61g- davon Zucker54gEiweiß3,5gSalz0,04g",https://kokku-online.de//bilder/350x350/18587/doerrwerk-fruchtpapier-brombeere-und-apfel.auto
51,Fruchtpapier Erdbeere & Apfel - 40g,DÖRRWERK,- 40g,https://kokku-online.de/doerrwerk-fruchtpapier-erdbeere-und-apfel/,2.99 €,7.48€/100g,"Brennwert1333 kJ / 319 kcalFett0,9g- davon gesättigte Fettsäuren0,3gKohlenhydrate63g- davon Zucker59gEiweiß3,6gSalz0,04g",https://kokku-online.de//bilder/350x350/18588/doerrwerk-fruchtpapier-erdbeere-und-apfel.auto
52,Fruchtpapier Ananas & Apfel - 40g,DÖRRWERK,- 40g,https://kokku-online.de/doerrwerk-fruchtpapier-ananas-und-apfel/,2.99 €,7.48€/100g,Brennwert1619 kJ / 387 kcalFett0.5g- davon gesättigte Fettsäuren0.2gKohlenhydrate84g- davon Zucker70gEiweiß2.5gSalz0.05g,https://kokku-online.de//bilder/350x350/18586/doerrwerk-fruchtpapier-ananas-und-apfel.auto
53,Himbeerkekse mit Vanillecreme - 125g,Hammermühle,- 125g,https://kokku-online.de/hammermuehle-himbeerkekse-mit-vanillecreme/,2.79 €,2.23€/100g,"Brennwert1899 kJ / 452 kcalFett14,9g- davon gesättigte Fettsäuren11,6gKohlenhydrate75,7g- davon Zucker26,4gEiweiß2,7gSalz0,58g",https://kokku-online.de//bilder/350x350/18217/hammermuehle-himbeerkekse-mit-vanillecreme.auto
54,°Molino° Kakaokekse mit Vanillecreme - 125g,Hammermühle,- 125g,https://kokku-online.de/hammermuehle-molino-kakaokekse-mit-vanillecreme/,2.79 €,2.23€/100g,"Brennwert1955 kJ / 466 kcalFett18,7g- davon gesättigte Fettsäuren14,6gKohlenhydrate68,6g- davon Zucker27,7gEiweiß4,0gSalz1,1g",https://kokku-online.de//bilder/350x350/18210/hammermuehle-molino-kakaokekse-mit-vanillecreme.auto
55,Doppelkekse mit Kakaocreme - glutenfrei - 225g,Hammermühle,- 225g,https://kokku-online.de/hammermuehle-doppelkekse-mit-kakaocreme/,3.29 €,1.46€/100g,"Brennwert2002 kJ / 477 kcalFett19g- davon gesättigte Fettsäuren14gKohlenhydrate73g- davon Zucker26gEiweiß3,4gSalz0,63g",https://kokku-online.de//bilder/350x350/18222/hammermuehle-doppelkekse-mit-kakaocreme.auto
56,Laugenstangen 2x80g - 160g,Hammermühle,- 160g,https://kokku-online.de/hammermuehle-laugenstangen-2x80g/,2.79 €,1.74€/100g,"Brennwert1030 kJ / 244 kcalFett4,1g- davon gesättigte Fettsäuren0,4gKohlenhydrate48g- davon Zucker1,4gEiweiß1,8gSalz1,9g",https://kokku-online.de//bilder/350x350/18214/hammermuehle-laugenstangen-2x80g.auto
57,Hafer Früchte Porridge - 400g,Hammermühle,- 400g,https://kokku-online.de/hammermuehle-hafer-fruechte-porridge/,bisher 4.39 €,9.98€/kg,"Brennwert1475 kJ / 350 kcalFett5,0g- davon gesättigte Fettsäuren1,0gKohlenhydrate61,5g- davon Zucker15,8gEiweiß10,4gSalz0,01g",https://kokku-online.de//bilder/350x350/18226/hammermuehle-hafer-fruechte-porridge.auto
58,Edel Bitter Chili - 100g,Vivani,- 100g,https://kokku-online.de/vivani-edel-bitter-chili/,2.49 €,2.49€/100g,Brennwert2451 kJ / 591 kcalFett45.7g- davon gesättigte Fettsäuren28.8gKohlenhydrate33.1g- davon Zucker27.9gEiweiß6.6gSalz< 0.01g,https://kokku-online.de//bilder/350x350/17499/vivani-edel-bitter-chili.auto
59,Edel Bitter Cranberry - 100g,Vivani,- 100g,https://kokku-online.de/vivani-edel-bitter-cranberry/,2.49 €,2.49€/100g,Brennwert2422 kJ / 584 kcalFett44.8g- davon gesättigte Fettsäuren28.1gKohlenhydrate33.1g- davon Zucker28.1gEiweiß6.5gSalz< 0.01g,https://kokku-online.de//bilder/350x350/17414/vivani-edel-bitter-cranberry.auto
60,Feine Bitter Mallorca Flor de Sal - 100g,Vivani,- 100g,https://kokku-online.de/vivani-feine-bitter-mallorca-flor-de-sal/,2.49 €,2.49€/100g,Brennwert2505 kJ / 605 kcalFett49.9g- davon gesättigte Fettsäuren31.4gKohlenhydrate26.7g- davon Zucker20.7gEiweiß6.9gSalz0.76g,https://kokku-online.de//bilder/350x350/17410/vivani-feine-bitter-mallorca-flor-de-sal.auto
